"doc_id","text"
"1130309232379588608","Drogon fue el que m<U+00E1>s sufri<U+00F3>, perdi<U+00F3> a sus hermanos y a su madre por un trono. La escena de <U+00E9>l quem<U+00E1>ndolo fue lo mejor. #GOT #GameOfThrones https://t.co/XfjzCUNa2e"
"1130309232379584512","I don't even know what to say I'm just- 

#GameofThrones https://t.co/hx819tyLAa"
"1130309232283099136","#GameOfThrones
No one can take the throne from my mama

If there is no Throne https://t.co/Ut5NZMDojf"
"1130309232266551297","@jahmaalbox @HBO @GameOfThrones Yeah.. so rushed despite HBO offering d&amp;d more episodes but they want to run to Disney and start working on star wars... Which I'm sure will suck since #GameOfThrones started getting bad one they ran out of book material and George stopped helping them as much... sigh"
"1130309232249704455","SPOILER ALERT

Still shot from Season 9 Episode 1 of #GameOfThrones 
#BobbyEwing #DadJokes https://t.co/ZO2lxTpbrL"
"1130309232203403265","No puedo ser el <U+00FA>nico en notar que Bran al final se viste como Cersei 
#gameofthrones #DominGOT https://t.co/B3FTjZdCnf"
"1130309232165888000","Shoutout to the good boys who made me cry this episode #GameOfThrones https://t.co/ykMjfQGMSP"
"1130309232090337281","They didn<U+2019>t have to go this hard. They did that for us. #GameOfThrones https://t.co/Qi6uWYuKq1"
"1130309232081932288","When gendry hears Arya is going west #GameofThrones https://t.co/EW5ryh58So"
"1130309232077791232","I totally ugly cried #gameofthrones https://t.co/aEAu6B2oqj"
"1130309232069365760","They said that there wasn<U+2019>t going to be a <U+201C>nice<U+201D> ending, so why was the ending only happy for the starks..? This was trash. #gameofthrones"
"1130309232065097728","8 seasons.
73 episodes.
Countless cast and crew members.

The show that defined the decade. Thank you #GameOfThrones https://t.co/Gewgp4ySA0"
"1130309231930953729","Legit how many words did #BranStark even speak this whole season? Like 50? #GameOfThrones"
"1130309231909974027","#GameofThrones<U+00A0><U+00A0> <U+201C>So how do you feel about the ending ?<U+201D>  my friends response...<U+0001F602><U+0001F480> https://t.co/Ll5cEJldy7"
"1130309231901650944","Joder Jon tanto que la quer<U+00ED>as y te bast<U+00F3> un par de palabras para clavarle una daga.
#GameOfThrones"
"1130309231863902209","jamie lannister is a FUGLY SLUT. DO NOT TRUST HIM. #GameofThrones #DemThrones https://t.co/Tjmjn4uMg0"
"1130309231863713792","Me after this series finale:
#GameOfThrones<U+2060> <U+2060> #GameOfThronesFinale https://t.co/REPpjNMvrP"
"1130309231855505408","When you do nothing on the group project and still get an A #GameOfThrones https://t.co/qACilozUaa"
"1130309231851311106","Faut appeler les sauvageons pour reconstruire Notre Dame, en 3 episodes ils ont reconstruit le mur #gameofthrones #GOTS8E6"
"1130309231838748677","Soooo, Jon's entire storyline about his true identity didn't mean shit #GameOfThrones https://t.co/vl7n3I0cGw"
"1130309231800979456","#GameofThrones #TheFinalEpisode 

Bran headed to King<U+2019>s Landing after everybody fought all the wars for him knowing damn well he was gonna be the King https://t.co/HoeTNy3V2Z"
"1130309231712833537","The first time we saw Arya Stark to the last time we will see her, Thankyou for everything Arya! <U+0001F5A4> @Maisie_Williams #MaisieWilliams #GameOfThrones #ForTheThrone #AryaStark https://t.co/0dtM2XW3qT"
"1130309231649931265","Drogon didn<U+2019>t kill Jon because he didn<U+2019>t blame him for killing Daenerys, he blamed the iron throne. Drogon knew that the iron throne killed his mother, Drogon finished his mother<U+2019>s wishes and broke the wheel! this scene was heartbreaking<U+0001F623> #GameOfThrones https://t.co/reatxPpcU8"
"1130309231645790210","When gendry hears Arya is going west #GameofThrones https://t.co/EW5ryh58So"
"1130309231599652865","na verdade ela j<U+00E1> chegou, vestiu a face de um cidad<U+00E3>o comum e esfaqueou o bonoro ano passado
vcs que n perceberam #gameofthrones #gameofthronesfinale https://t.co/KeHfaIa4K4"
"1130309231490605057","#Drogon era la mejor opci<U+00F3>n para quedarse con el trono - el personaje m<U+00E1>s fiel y coherente de todo #GameOfThrones"
"1130309231465439232","I kind of have the worst possible take on the #GameofThrones finale which is that I neither loved nor hated it. I'm just sort of, ""Well, I watched that episode of television."""
"1130309231444463618","Samwell Tarly ""el dem<U+00F3>crata"", Arya Col<U+00F3>n y el Nortexit. Esos son los  mejores conceptos con los que me quedo del cap<U+00ED>tulo final.
#GameOfThronesFinale #juegodetronos #GameOfThrones"
"1130309231343652865","Petition to start an Arya-centric spinoff show called West of Westeros 

#gameofthrones #gameofthronesspoilers"
"1130309231327010823","We<U+2019>ve seen her at her lowest, now she<U+2019>s stronger than ever and has outlived all her tormentors, honestly I<U+2019>m fucking proud
#GameOfThrones https://t.co/JwKqPzD2WI"
"1130309231326838784","Nobody noticed that Jon Snow and Aemon Targaryen have similar stories?
#GameOfThrones https://t.co/b0KztGkv9Z"
"1130309231280885762","He didn<U+2019>t kill #JonSnow because he didn<U+2019>t blame Jon,he blamed the iron throne. Dragon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes &amp; broke the wheel. #GameOfThronesFinale #GameOfThrones  https://t.co/k9YxJOJtQ8"
"1130309231280656384","What Brienne of Tarth REALLY wrote about Jamie..#GameOfThrones #GameOfThronesFinale https://t.co/5Ksa5fR3sa"
"1130309231251472385","margaery, cersei e daenerys se encontrando no c<U+00E9>u sabendo que foram as pessoas mais ic<U+00F4>nicas a pisar em westeros #GameOfThrones https://t.co/Grv0jd8Ywe"
"1130309231209570307","GOT chega ao fim hoje e uma das coisas mais tristes vai ser ter que se despedir dos Starks. Na moral, desde o primeiro epis<U+00F3>dio foi imposs<U+00ED>vel n<U+00E3>o gostar dessa Casa. Minha fam<U+00ED>lia preferida! 

The North Remembers e n<U+00F3>s tamb<U+00E9>m nos lembraremos para sempre. <U+0001F43A><U+0001F43A><U+0001F43A> #GameOfThrones https://t.co/Awnj8zANEw"
"1130309231205322753","Drogon entendi<U+00F3> que el verdadero problema era y siempre fue ese TRONO 
-Por el perdi<U+00F3> a su madre
-Por el perdi<U+00F3> a sus hermanos 
#GameOfThrones #GameOfThronesFinale https://t.co/vNFGwOQewA"
"1130309231163387905","Remember when one episode ago Arya got on a white horse and we were like DEATH!!!! and now she<U+2019>s just [checks notes] an explorer? #GameofThrones"
"1130309231129718785","Jamie Lannister is the nastiest skank bitch I have ever met. Do not trust him, he is a fugly slut. #GameofThrones #GOT https://t.co/N4I3XvBeBy"
"1130309231125651456","na hora pensei que a mal<U+00E9>vola estava chegando #gameofthrones https://t.co/mS7FAWiUrZ"
"1130309231112941568","They warned us #GameofThrones https://t.co/fQHdIBA3oL"
"1130309231096344577","the worst thing is that the writers are using daenerys killing slavers and rapists as a sign for her descent to madness. SLAVERS. AND RAPISTS. of all shows. im so over it #GameOfThrones"
"1130309230987304960","The fact that they literally put a line in there saying <U+201C>People love stories. And no one has a better story than Bran<U+201D> proves how far up their own ass they were because literally every other character had a better story than Bran #GameOfThrones"
"1130309230974705664","Odio e amore per Daniela regina dei draghi. 
Voglio ricordarla cos<U+00EC>.
Voglio ricordarla come Khaleesi, non come regina dei Sette Regni.
#GameOfThrones
#GameOfThronesFinale https://t.co/P6443qgjLi"
"1130309230974517248","Us: So what was the point of Jon being a Targaryan and true heir?

D&amp;D:

#GameOfThrones
https://t.co/2AhQzepitf"
"1130309230928572417","Now I<U+2019>m pretty sure something would be missing from my life
This masterpiece
No words can describe how I<U+2019>m gonna be missing this show <U+0001F494>

Thank you for all the cast,.
#gameofthrones<U+2764><U+FE0F> https://t.co/YmI2iskCGa"
"1130309211181801472","Amo internet. #GameOfThrones https://t.co/HK0zQmKVDw"
"1130309230920122368","Solo tengo una cosa que decir despues este final... SHAME 
#GameOfThrones https://t.co/CED4FPCyiH"
"1130309230911795200","Sansa esperta, j<U+00E1> jogou um ""norte <U+00E9> meu pa<U+00ED>s"" pq sabe q bran <U+00E9> in<U+00FA>til #GameofThrones https://t.co/1CILZt9sqK"
"1130309230895017985","#GameOfThrones is done and i believe it was an experimental ending. Leaving us not wanting more. It worked. Im gonna watch #Archer again."
"1130309230890749952","Por lo menos denle el Emmy a Emilia Clarke, ya que no le dieron el trono a Danny ni un buen final a su historia <U+0001F644> #GameOfThrones"
"1130309230878175232","Al menos Daenerys tuvo esta toma que es INCRE<U+00CD>BLE.

#GameofThrones https://t.co/YBEGFHpIQt"
"1130309230861406208","Then set up the strongest female character to be a colonizing columbusina. FOR WHAT? #GameofThrones"
"1130309230832095232","Mother. Of. Dragons.

What a shot. #GameOfThrones https://t.co/rbD81MuR9i"
"1130309230831890432","Now I wish night king had killed everybody.
#GameOfThronesFinale
#GameOfThrones<U+202F><U+202F><U+202F>#gameofthrones https://t.co/tv9TdryzW7"
"1130309197638193153","Me after wasting 8 years of my life thinking #GameofThrones would have such an epic ending
https://t.co/dDoH8A5M2Q"
"1130309230731431936","I honestly hate Jon Snow now,,,,, same way I did when Robb was alive and I used to skip every single scene on the wall #GameofThrones https://t.co/sX44KbQ6nP"
"1130309230693687298","Series Finale #TheFinalEpisode #GameOfThrones #GOTFinale https://t.co/pVOSSoeZ41"
"1130309230685229056","JAJAJAJAJAJAJA Te entiendo.#GameOfThrones https://t.co/r0x2rpASSq"
"1130309230618193920","Tyrion played the smart game.
Daenerys played her own game. 
Jon Snow hated the game. 
Sansa played the long game. 
Arya thought the game was meaningless.
Greyworm doesn't play-play games. 
Bran has all the cheat codes to the game. 
Drogon: ""F*ck y'all game..."" 
#GameOfThrones"
"1130309230605545474","The ending to @GameOfThrones is perfect. Love the surprises and the way things turned out."
"1130309230588813312","Sansa is the Queen in the North, Arya to the sea, and Jon goes back beyond the Wall. There is no better way to end this #GameofThrones"
"1130309230572003328","O poder desse gif #GameOfThrones  https://t.co/E5ZL6ziYXt"
"1130309230563663873","Hasta drogon estaba harto del trono de hierro. #GameofThrones https://t.co/5zSRSC9gUS"
"1130309230542688256","No se a ustedes, pero a mi me puso m<U+00E1>s triste ver a Drogon queriendo despertar a #Daenerys, que ver c<U+00F3>mo #JonSnow la mataba.
#GameOfThrones https://t.co/dE3tCOdbX7"
"1130309198712135681","Y as<U+00ED> fue como Arya Stark descubri<U+00F3> Am<U+00E9>rica. #GameOfThrones https://t.co/ET9SThu2ah"
"1130309230525857792","To feliz pelos Stark

Triste pelas minhas esperan<U+00E7>as

#GameOfThrones"
"1130309230483914752","Ese momento en que te diste cuenta de que las teor<U+00ED>as de los fans fueron mucho mejores que este final tan mierda.

#GameOfThrones 
#GameOfThronesFinale https://t.co/XXVTwnwd1h"
"1130309230454558722","The new throne looks dope
#GameOfThrones #GameOfThronesFinale #GOTFinale https://t.co/KGXBUnNTwb"
"1130309230446239745","Despu<U+00E9>s de ver el final de #GameOfThrones #Got https://t.co/6sfINOHCnU"
"1130309230441820162","So y<U+2019>all telling me I<U+2019>m not gonna get the chance to see Bran worg into a dragon?! I have to imagine that shit??! The audacity! Give the ppl what they want <U+0001F624><U+0001F624> #GameOfThrones #GameOfThronesFinale https://t.co/FeEpuEjKFc"
"1130309230433570818","Daenerys of House Targaryen, First of Her Name, The Unburnt, Queen of the Andals and the First Men,Khaleesi of the Great Grass Sea, Protector of the Realm, Breaker of Chains and Mother of Dragons. we will always love you. RIP. #Gameofthrones #TheFinalEpisode https://t.co/fr2FhmqLqi"
"1130309230316216320","What a shot.....

#GameOfThrones https://t.co/Ri1ke9vZEC"
"1130309230274207744","Okay, but this shot tho #GameOfThrones https://t.co/yarRzpgal1"
"1130309230198759430","Ahora todo tiene sentido!! Todos estamos de acuerdo verdad? 
#GameOfThrones 
 https://t.co/pZBRNS23yd"
"1130309230144233474","@GameOfThrones Stfuuuuh"
"1130309230140022793","Bran rolling up on the Iron Throne.

 #GameOfThrones https://t.co/zKRqpjXzVR"
"1130309230139985920","BRANNNNNN?!?!?!?! 

#GameOfThrones https://t.co/695vbX14D3"
"1130309230131634177","<U+00BF>Sabias que Arya Stark nos visit<U+00F3> primero que Crist<U+00F3>bal Col<U+00F3>n? #GameOfThrones #GoT https://t.co/r7Y2QWxEbo"
"1130309230114811904","Fico imaginado o qu<U+00E3>o orgulhoso Ned Stark teria ficado pelas filhas #GameOfThrones https://t.co/zjFxojvlZU"
"1130309230110674944","Brienne: This guy is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut. 
#meangirls #GameOfThronesFinale 
#GameOfThrones https://t.co/EAecyVOdrp"
"1130309230072860673","Esse era o final perfeito.
 Jon: a
Gosth:              #GameOfThrones https://t.co/FgGEPHAJd9"
"1130309229959626753","How can you HATE that ending?? THERE WAS NEVER GOING TO BE A HAPPY ENDING!!! Did you even pay attention to the show??? This was not a Disney movie! To be honest, they all got off pretty lightly! 

#thefinalepisode 
#GameOfThrones 
#GameOfThronesFinale"
"1130309229875802113","los editores de #GameofThrones poniendo a Jon pas<U+00E1>ndole la mano a Ghost de <U+00FA>ltimo minuto pa que nos callemos la boca ya https://t.co/klVdPHTdkJ"
"1130309229825417218","I was actually pretty close <U+0001F44C> #GameOfThrones https://t.co/Mq1q2u1sOn"
"1130309229800239109","If you think #GameofThrones had <U+201C>the worst finale ever<U+201D> clearly you never watched Dexter"
"1130309229796110341","@NetflixLAT Game of Thrones jam<U+00E1>s ser<U+00E1> de Netflix para que suban solo una temporada como con todas las series que hacen. @HBO y @GameOfThrones siempre ser<U+00E1>n uno."
"1130309229758169088","Eu gostei, mas n<U+00E3>o gostei. Achei ok. Vou deixar o registro da personagem dona de todo meu cora<U+00E7><U+00E3>o. A rainha dos 7 reinos. #got #GameOfThrones #GameOfThronesFinale https://t.co/kWbvYPFQ81"
"1130309229754114053","#GameOfThrones #DaenerysTargaryen  <U+0001F451><U+2764><U+FE0F><U+0001F64C> Daenerys<U+00A0>Stormborn of the HouseTargaryen,<U+00A0>First of Her Name, the Unburnt, Queen of the Andals and theFirst<U+00A0>Men, Khaleesi of the Great Grass Sea, Breaker of Chains, and Mother of Dragons. https://t.co/X6ScyyuhJq"
"1130309229749899271","#GameOfThrones
No one can take the throne from my mama

If there is no Throne https://t.co/Ut5NZMDojf"
"1130309229745623040","Aqu<U+00ED> vemos a dos reinas destronadas a los dos minutos... #GameOfThrones #GameOfThronesFinale https://t.co/6wyAZsASrx"
"1130309229741522945","They turned it all into a joke #GameOfThrones #GameOfThronesFinale"
"1130309229737328641","I knew it would end like this.

#GameofThrones #GOT #DemThrones #FortheThrone https://t.co/AuB152xERR"
"1130309229678661633","Sobre #GameOfThonesFinale era melhor ter ido ver o filme do Pel<U+00E9> #GoTWinterisComingGame #GameofThrones"
"1130309229590585344","this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB"
"1130309229561221120","Shut up, it was perfect. #GameofThrones"
"1130309229435187200","Tyrion is the winner of #GameOfThrones"
"1130309229401788416","No tuvo un gran gui<U+00F3>n las <U+00FA>ltimas temporadas, hubo muchos arcos que no se cerraron y sin embargos ah<U+00ED> va la serie televisiva mejor producidas y m<U+00E1>s grandes de la historias. 
#GameOfThrones 
#GameOfThronesFinale https://t.co/5EX2acizdr"
"1130309229397577731","Drogon quem<U+00F3> el trono porque el nuevo rey viene con silla propia. #GameOfThrones https://t.co/iuT87XCZcS"
"1130309229359685632","How to build a character to its maximum potential for all the seasons and then make is literally useless in the last season. <U+0001F644> #GOT #GameofThrones"
"1130309229347299328","Mother. Of. Dragons.

What a shot. #GameOfThrones https://t.co/rbD81MuR9i"
"1130309229330534405","@GameOfThrones Thanks to everyone who played a part in bringing this amazing journey to life. Just look at all the people this show has brought together over the years, Im happy to have been a part of this experience and will dearly miss it<U+2764><U+FE0F> #ForTheThrone #GamesOfThronesFinale"
"1130309229322145793","#GameOfThrones https://t.co/3P1I9MMiSY"
"1130309229321961472","So for like 6 seasons, Bran been in his room singing <U+201C>I Just Can<U+2019>t Wait to Be King<U+201D> to himself. 

#GameOfThrones #DemThrones https://t.co/Yfgyl2ZjBq"
"1130309229296926720","Foi muito dif<U+00ED>cil! Jogaram MUITO sujo, mas valeu a pena galera <U+270A><U+0001F3FD>
#DirtIsHere #GameofThrones @CIFLimpadores @OMOBrasil https://t.co/sNAxbIxZIr"
"1130309229280223232","The highlight of today was not the #NBAPlayoffs or the #PGAChampionship. It wasn<U+2019>t #GameOfThrones or even #MITB. 

No, the highlight of today was undoubtedly, unquestionably, unequivocally the #Westworld Season 3 trailer. That shit was more incredible than the others combined."
"1130309229263446021","what thank you 
get naked https://t.co/VVOkPkhSR6"
"1130309229246636033","Era melhor o rei da noite ter matado todo mundo.
#GameOfThrones"
"1130309229242462208","#GameOfThrones

The Dragon Queen. 

https://t.co/Pq7gaVGFFH"
"1130309229045268483","He didn<U+2019>t kill Jon because he didn<U+2019>t blame Jon,he blamed the iron throne. Drogon knew that the throne killed his mother. That scene was heartbreaking and perfect. He finished his mother<U+2019>s wishes and broke the wheel. #GameOfThrones 
https://t.co/N84awCX3fS"
"1130309229036933120","Para m<U+00ED> #GameOfThrones t<U+00E9>rmino aqu<U+00ED> con,Daenerys de la tormenta de la casa Targaryen,La 1era de su nombre,Reina de los <U+00E1>ndalos y los primeros hombres,Se<U+00F1>ora de los 7 Reinos ,khaleesi del gran Mar de Hierba,La que no arde,Rompedora de cadenas y Madre de Dragones <U+0001F432><U+0001F525> https://t.co/ddkhc6BQvK"
"1130309229024301057","So...so what now?

#GoT #GameOfThrones https://t.co/1y5DRa5zmg"
"1130309228969652225","A knight<U+2019>s heart is a deep ocean of secrets... but now you know there was a man named Jaime Lannister and that I saved him <U+2013> in every way that a person can be saved. I don<U+2019>t even have a picture of him; he exists now only in my memory. <U+0001F499>

#GameOfThrones #braime https://t.co/Wc7OD3n2Sa"
"1130309228856532993","Omg thank you @GameOfThrones for not giving us a Sopranos or True Blood ending 
I don<U+2019>t think I couldve dealt with that shit."
"1130309228722249728","The most accurate description of how I feel about this last season... #GameOfThrones #GameOfThronesFinale https://t.co/XraYR9TjZu"
"1130309228701208576","Anyone who would just watch the last 30 minutes would assume the show to be a sitcom.
#DemThrones #Gameofthrones #GOTfinal"
"1130309228688740353","He wasn't lying #GameOfThrones https://t.co/nV0cqSrE3r"
"1130309228680404993","Esperando os vingadores voltarem no tempo para mudar o final de GoT #GameOfThrones https://t.co/OheVr1cJfp"
"1130309228659396609","Hit like if this was the best moment of the finale 
#GameOfThronesFinale 
#GameOfThrones https://t.co/MAOHht5fYy"
"1130309228646805504","Drogon in the finale <U+0001F602> #demthrones #gameofthrones https://t.co/XShJyLH1w7"
"1130309228562964486","Coisas importantes que foram totalmente desprezadas no final de #GameofThrones 

- Os 7 deuses;
- o Deus vermelho;
- Jon ressuscitou;
- os lobos;
- Azor ahai;
- beb<U+00EA>s raptados pelo rei da noite;
- O Deus de muitas faces e Arya;
- profecia de Valonqar

..."
"1130309228516847616","So th big secret of 7 years about who is Jon Snow had ZERO impact on the show. Think about it, other than maybe needing another reason to kill Varys it changed nothing. Jon likely would still have turned on Dany after she lit up all those kids.  #GameOfThrones"
"1130309228487434240","More importantly, Jon finally gave Ghost the love he deserved. #GameOfThrones <U+0001F43A><U+0001F5A4> https://t.co/9Uq1PiEdSr"
"1130309228487426050","Drogon lo sab<U+00ED>a, el trono fue lo que mat<U+00F3> a Daenerys y hab<U+00ED>a que destruir la rueda #GameOfThrones https://t.co/oJOB1SkEU2"
"1130309228344881152","Putz que porcaria de series finale. 
Nem Chernobyl tem tanta radia<U+00E7><U+00E3>o. #GameofThronesFinale #gameofthrones"
"1130309228328038400","Arya siempre con su t<U+00ED>pica actitud de millenial. #GameofThrones https://t.co/htrEn2PuER"
"1130309228302934016","Me aburri un poco. Luego de la majestuosa muerte de Dany lo dem<U+00E1>s fue gen<U+00E9>rico  #GameOfThrones"
"1130309228252532737","If you                  // then you
don't love me   // don't deserve me
at my                // at my

#GameOfThrones https://t.co/jANav8YdtT"
"1130309228239949825","despu<U+00E9>s de tan decepcionante final nuestro <U+00FA>nico consuelo ser<U+00E1> ver esta escena en loop 
#GameOfThrones https://t.co/l7RZNBjkz7"
"1130309228219052032","Drogon quem<U+00F3> el trono porque el nuevo rey viene con silla propia. #GameOfThrones https://t.co/0Pq6NwTmun"
"1130309228214804480","No quer<U+00ED>amos un final Disney, quer<U+00ED>amos un final digno.

#GameOfThronesFinale
#GamesOfThrones
@GameOfThrones @HBO @HBOLAT  DRACARYYYSSSSS a todos, los guionistas, el aue aprob<U+00F3> esta mierda, a todosssssssss https://t.co/nXpbZ7kbfC"
"1130309228202201088","HBO Headquarters seeing everyone unsubscribe right after the last episode of #GameOfThrones  https://t.co/Y04hDgLDfk"
"1130309228189630465","Eu dps desse final de #GameOfThrones https://t.co/TF50mxt8Ar"
"1130309228118368256","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130309228101603328","THIS IS GREAT CHARACTER DEVELOPMENT #GameOfThrones https://t.co/qcBSYOF7gy"
"1130309228046966784","@GameOfThrones not impressed. https://t.co/MeBcmtk3Ku"
"1130309228034502656","<U+00BF>Ustedes tambi<U+00E9>n lloraron con esta escena?

#JonSnow
#Ghost
#GameOfThrones

https://t.co/yjiteJYEs0"
"1130309228005134336","what was the point of jon's resurrection? what was the point of r+l=j? what was the point of him being a targaryen? what was the point OF ANY OF HIS CHARACTER DEVELOPMENT WHAT WAS THE POINT OF ANY OF IT #gameofthrones"
"1130309228000874503","Me realizing I sat through 10 years of watching women being brutalized, demonized, badly-written, or straight up forgotten and thought the guys who were trying to make The Confederate would come up with an ending that justified all of it #GameofThrones #DemThrones #ThronesYall https://t.co/ak3mVWjM0F"
"1130309227992555527","<U+00DA>nico momento que me emocionei foi o drogon com tentando acordar a m<U+00E3>e o resto uma bela de uma porcaria #GameOfThrones https://t.co/JDD3iAusmO"
"1130309227958931456","<U+201C>You<U+2019>re a dragon. Be a dragon.<U+201D> #GameofThrones https://t.co/NBjg0HWFFO"
"1130309227942166528","Malditos estos dos lo sabian todo #GameOfThronesFinale #GameOfThrones #GameOfThronesFinale hora https://t.co/I3Oc8jkZw0"
"1130309227921252352","Cuando vas a visitar a tu abuela y te pregunta si ya comiste #gameofthrones https://t.co/t1T9kwl4ZB"
"1130309227883507712","Awful finale, I demand respect for all those who fell in love with the series for years to recieve this terrible end of story, HBO you failed us #GameOfThrones https://t.co/Eu758O4eME"
"1130309227879292928","Dale RT a este Jon snow para que tu amigo se de cuenta de su relaci<U+00F3>n t<U+00F3>xica #GameOfThrones https://t.co/mEUBBPrR4D"
"1130309227841544192","When you don<U+2019>t contribute to a group project &amp; still get an A #GameOfThrones https://t.co/ZrC6cXCVEd"
"1130309227837157376","Brienne is better than me because I would<U+2019>ve been writing in that book like... #GameOfThrones #DemThrones https://t.co/j1WZlbiXvg"
"1130309227824721920","Mi serie favorita, la que me hizo sufrir y emocionar durante a<U+00F1>os, la que me hizo encari<U+00F1>arme y odiar a tantos personajes, siempre va a tener un lugar especial en mi coraz<U+00F3>n. #GameOfThrones https://t.co/wxPWmRnmba"
"1130309227812130817","the biggest reason to why this is so heartbreaking is bc it<U+2019>s the same scene of the lion king where simba tries to wake up his dad. #gameofthrones https://t.co/KqmImIXUiA"
"1130309227803762689","#DaenerysTargaryen siempre vivir<U+00E1> en Drogon su hijo. #EscenaPerfecta #LaMal<U+00E9>ficaDeWesteros #GameOfThrones #TheFinalEpisode #ForTheThrone https://t.co/QSAteCGl8l"
"1130309227770257410","El nuevo trono de hierro 

#GameOfThrones https://t.co/8bU4QUn5zT"
"1130309227757625347","Bran on his way to King's Landing knowing that he is going to become king.
#TheFinalEpisode #GameOfThrones #GameOfThronesFinale https://t.co/K5qXTZqYRo"
"1130309227736633344","Comunque le uniche cose che contano sono:
- JON CHE ACCAREZZA SPETTRO
- SANSA QUEEN IN THE NORTH
- ARYA CHE DIVENTA IL CRISTOFORO COLOMBO DI WESTEROS #GameOfThrones #GameOfThronesFinale #got #GoTWinterisComingGame"
"1130309227724120065","@HULAatYOgirl @GameOfThrones @nbcsvu ... and now that we<U+2019>re all done watching #gameofthrones you<U+2019>ll still be watching SVU."
"1130309227707342848","@GameOfThrones if I was a millionaire i would drop hella bread just to remake the ending and put Jon Snow somewhere better."
"1130309227677925376","O que aconteceu com o cavalo? #gameofthrones"
"1130309227606503424","A quien le importa el trono, yo quisiera ser lady of the Eyrie 
#GameOfThrones #GameOfThronesFinale https://t.co/ZY0s57IOi0"
"1130309227594027016","What a shot.....

#GameOfThrones https://t.co/Ri1ke9vZEC"
"1130309227572948992","Literally every Game Of Thrones fan when Bran was chosen as King
#GameOfThrones #GameofThronesFinale 

https://t.co/VnmUjKWZPJ"
"1130309227522789378","I<U+2019>m not okay #GameOfThrones https://t.co/cGlZggx36s"
"1130309227514347520","Tout <U+00E7>a pour voir Bouteflika comme roi #GameOfThrones #TheFinalEpisode https://t.co/JB2r8YFwtt"
"1130309227510157312","Both Bran Stark (S5) &amp; Chris Underwood (S38) missed an entire season of their respective shows &amp; ended up with a crown. #GameOfThrones #Survivor https://t.co/a7grMqRUMG"
"1130309227497570306","Gendry going after Arya<U+2019>s ship like  #GameofThrones https://t.co/Z9zwONsqGn"
"1130309227464073217","how many nerds are gonna tweet <U+201C>and now my watch has ended<U+201D> tonight lmao. #GameOfThrones"
"1130309227409530880","Independientemente de nuestros gustos no podemos negar lo po<U+00E9>tico de #GameOfThrones:
-Cersei muere aplastada por su reino
-Jamie muere protegiendo al amor de su vida
-Drogon quema el trono, que lo hizo perder a su madre y sus hermanos
-Termina donde empieza: m<U+00E1>s all<U+00E1> del muro"
"1130309227405299712","That GOT episode though <U+0001F525><U+0001F525><U+0001F525>

<U+0001F923> #GameOfThrones"
"1130309227380117506","Me speechless at the writers of GoT on how they managed to fuck up an unfuckable show 
#GameofThrones
 https://t.co/yJDzIb7QvG"
"1130309227376009217","devia ter acabado na s<U+00E9>tima temporada. melhor matar todo mundo de curiosidade do que de desgosto #got #gameofthrones"
"1130309227279339520","This was the most disappointing ending and season y<U+2019>all need y<U+2019>all ass whooped , the writers treated this season like they were seniors in high school who got senior itis #GameOfThronesFinale #gameofthrones"
"1130309227275272192","Lamest ending ever #GameOfThrones"
"1130309227212353536","A <U+00FA>ltima temporada de #GameofThrones  foi um lixo. Eu amava #Daenerys chorei e to bem mal por ela ter morrido daquela forma. Sinto um vazio e me arrependo sinceramente de ter acompanhado essa s<U+00E9>rie. Com  um monte de personagens femininas foda,  um homem fica com o trono"
"1130309227208093696","Bran                         World
Stark                        Governments
                    <U+0001F91D>
               Spying on your
  citizens without permission and neglecting privacy laws and ethics

#GameOfThrones #GameOfThronesFinale #TheFinalEpisode"
"1130309227157839872","eu vendo esse povo falar que o final de GOT foi bom #GAMEOFTHRONES https://t.co/DFG3rN2kaY"
"1130309227149516801","Mataram a MELHOR personagem da s<U+00E9>rie 
E dep<U+00F4>s de mat<U+00E1>-la simplesmente esqueceram que ela um dia existiu Poderiam ter mostrado ela feliz no final com o verdadeiro amor dela e o filho 
Ela merecia ela merecia tanto Daenerys Targaryen voc<U+00EA> sempre ser<U+00E1> nossa rainha 
#GameOfThrones https://t.co/ArIMyrFMif"
"1130309227149516800","Se terminaron los #DominGot #GameofThrones 
#WinterIsHere https://t.co/e90eeb4cpB"
"1130309227099164678","Not enough characters to sum up all of my feelings for @GameOfThrones  series finale.
But now what will I do with Sundays?"
"1130309227090784256","I've LOVED #GameOfThrones since Ep 1. 

I've impatiently waited years for each season to see some of my favorite characters back on TV. 

I've cheered. I've cried. I've been at a loss for words.

As epic as all of that was, for some reason the finale left me feeling ....meh <U+0001F614><U+0001F914> https://t.co/KsCfR6cFWL"
"1130309227090776065","A <U+00FA>nica coisa que consigo pensar agora <U+00E9> isso  #GameOfThrones https://t.co/z9DQNpHzcP"
